Model_Scenario,Category,Demand_GrowthRate,Demand_Growth,Renewables_GrowthRate,Renewables_Growth,TFC_GrowthRate,TFC_Growth,shares_2024_2050
AIM/CGE 2.1_CD-LINKS_NDC2030i_1000,C4,3.1701477457091842,31010.802888,7.297005868831485,43043.532096,3.1701477457091842,31010.802888,1.3880173387144457
AIM/CGE 2.1_CD-LINKS_NPi2020_1000,C3,2.5328527539716594,22386.640787999997,5.737598586623727,31148.941715999998,2.5328527539716594,22386.640787999997,1.3914075814669298
AIM/CGE 2.1_CD-LINKS_NPi2020_400,C1,3.934279153721665,42009.799404,7.374125181214075,54803.878404,3.934279153721665,42009.799404,1.3045498712565098
AIM/CGE 2.1_CO_Bridge,C3,1.339070589326452,9647.627303999994,3.5452237790809082,12260.719668000005,1.339070589326452,9647.627303999994,1.2708533696069084
AIM/CGE 2.2_EN_INDCi2030_1000f,C3,2.3177299349282476,22562.910444000005,6.0382804249137445,32029.689947999996,2.3177299349282476,22562.910444000005,1.4195726224015317
AIM/CGE 2.2_EN_INDCi2030_1200,C4,2.274569394948611,22014.477684,5.910930547734816,30770.14474800001,2.274569394948611,22014.477684,1.3977231342792011
AIM/CGE 2.2_EN_INDCi2030_1200f,C4,2.082181227227764,19639.037664,5.424449535517195,26292.953268,2.082181227227764,19639.037664,1.3388106748324633
AIM/CGE 2.2_EN_INDCi2030_1400,C4,2.028143691208606,18991.708104,5.16169611659878,24081.054108,2.028143691208606,18991.708104,1.2679772654534476
AIM/CGE 2.2_EN_INDCi2030_1400f,C4,1.9821776906398858,18447.775703999996,5.015280586334581,22907.126868,1.9821776906398858,18447.775703999996,1.2417283923846218
AIM/CGE 2.2_EN_INDCi2030_800f,C3,2.8316001957261028,29556.192084000006,6.8095796486951965,40520.119128000006,2.8316001957261028,29556.192084000006,1.370951948506764
AIM/CGE 2.2_EN_INDCi2030_900f,C3,2.4997368499535044,24940.295064,6.318708128696104,34940.172768000004,2.4997368499535044,24940.295064,1.4009526622816222
AIM/CGE 2.2_EN_NPi2020_1000,C3,2.266821295503285,22106.885076000006,4.761884070442934,28036.564968,2.266821295503285,22106.885076000006,1.2682277431494615
AIM/CGE 2.2_EN_NPi2020_1000f,C3,2.0805227249724556,19754.380224000008,4.508550239789222,24483.375180000003,2.0805227249724556,19754.380224000008,1.2393896899005032
AIM/CGE 2.2_EN_NPi2020_1200,C3,2.105784340856376,20067.044124,4.507828643628398,24644.826984,2.105784340856376,20067.044124,1.2281244228951993
AIM/CGE 2.2_EN_NPi2020_1200f,C4,2.0098173808862585,18882.793836,4.513816604917276,23769.018036,2.0098173808862585,18882.793836,1.2587659560570124
AIM/CGE 2.2_EN_NPi2020_1400,C4,1.9887096948143945,18652.308732,4.48493551977962,23469.294060000004,1.9887096948143945,18652.308732,1.258251425987602
AIM/CGE 2.2_EN_NPi2020_1400f,C4,1.9698596133888246,18426.079524000004,4.49704876758017,23222.029835999998,1.9698596133888246,18426.079524000004,1.2602805608080254
AIM/CGE 2.2_EN_NPi2020_300f,C1,2.9278672842627973,31252.155528,6.080042536204866,43991.51904000001,2.9278672842627973,31252.155528,1.4076315152273682
AIM/CGE 2.2_EN_NPi2020_400f,C2,2.74128650545582,28523.659487999994,5.854491584210475,40972.388640000005,2.74128650545582,28523.659487999994,1.4364352041587523
AIM/CGE 2.2_EN_NPi2020_500f,C2,2.616901560134477,26772.297167999994,5.5264279000026395,36858.50400000001,2.616901560134477,26772.297167999994,1.3767404331689441
AIM/CGE 2.2_EN_NPi2020_600,C1,3.1329334228962447,34397.10154799999,6.33224422911971,47562.9714,3.1329334228962447,34397.10154799999,1.3827610251877613
AIM/CGE 2.2_EN_NPi2020_600f,C2,2.4551558729605016,24571.404443999996,5.141577800725283,32372.834064000002,2.4551558729605016,24571.404443999996,1.3175003544376158
AIM/CGE 2.2_EN_NPi2020_700,C3,2.8605900900419368,30254.020128,5.9982622831764365,42878.23554,2.8605900900419368,30254.020128,1.4172739807334342
AIM/CGE 2.2_EN_NPi2020_700f,C3,2.3068642181200305,22621.687368000003,4.835604435034457,28862.447699999997,2.3068642181200305,22621.687368000003,1.2758751029699047
AIM/CGE 2.2_EN_NPi2020_800,C3,2.6716798022369037,27537.052787999997,5.683507895040418,38788.46394,2.6716798022369037,27537.052787999997,1.4085916978342397
AIM/CGE 2.2_EN_NPi2020_800f,C3,2.204997917816942,21317.605271999997,4.566852308239189,25886.092944,2.204997917816942,21317.605271999997,1.2143058572343755
AIM/CGE 2.2_EN_NPi2020_900,C3,2.4551558729605016,24571.404443999996,5.141577800725283,32372.834064000002,2.4551558729605016,24571.404443999996,1.3175003544376158
AIM/CGE 2.2_EN_NPi2020_900f,C3,2.1465512855775692,20575.351452,4.524210921228944,25047.159168000002,2.1465512855775692,20575.351452,1.217338096334939
AIM/Hub-Global 2.0_1.5C,C1,3.0034200759925245,27281.9046,5.623555082515397,32069.209776000003,3.0034200759925245,27281.9046,1.17547547527162
AIM/Hub-Global 2.0_WB2C,C3,1.804190496669933,14069.358792000003,4.52140622670103,20565.861804,1.804190496669933,14069.358792000003,1.461748336085791
COFFEE 1.1_CO_2Deg2020,C4,1.6055696748696668,11702.304225609292,5.824878406233225,25885.391377782158,1.6055696748696668,11702.304225609292,2.2119909787625103
COFFEE 1.1_CO_2Deg2030,C4,1.4331453814550033,10495.989839618214,5.476557410252969,24491.488928589315,1.4331453814550033,10495.989839618214,2.3334139326377414
COFFEE 1.1_CO_Bridge,C3,2.530870984895195,20265.691703806264,4.897870308155694,27664.345410524365,2.530870984895195,20265.691703806264,1.3650827129344172
COFFEE 1.1_EN_INDCi2030_1000,C4,1.8628524791443057,14439.213596684163,5.913460248632685,28196.64751226644,1.8628524791443057,14439.213596684163,1.9527827691905293
COFFEE 1.1_EN_INDCi2030_1000_NDCp,C4,2.218687798532981,18233.016558002677,5.938459425650633,30705.491441572623,2.218687798532981,18233.016558002677,1.6840598671038687
COFFEE 1.1_EN_INDCi2030_1200,C4,1.5983102017610662,11962.528957230523,5.357530850507497,23546.76908295836,1.5983102017610662,11962.528957230523,1.968377185722586
COFFEE 1.1_EN_INDCi2030_400f,C2,2.4224615289855533,20238.88495807815,6.4022890048167636,32821.16853440239,2.4224615289855533,20238.88495807815,1.6216885763413635
COFFEE 1.1_EN_INDCi2030_500,C3,4.49162623036814,50033.8649042012,8.857504591002874,66004.42376104121,4.49162623036814,50033.8649042012,1.319194986983686
COFFEE 1.1_EN_INDCi2030_500f,C2,2.1022721813401812,16823.628133128044,6.133445421316952,30212.056516399054,2.1022721813401812,16823.628133128044,1.7958110032702963
COFFEE 1.1_EN_INDCi2030_600,C3,4.310014454771638,46784.573300766744,8.581540812944732,61267.62523158153,4.310014454771638,46784.573300766744,1.309568964917276
COFFEE 1.1_EN_INDCi2030_600_NDCp,C3,4.235417347163772,45990.98919177656,8.250610478613263,60470.421152685805,4.235417347163772,45990.98919177656,1.314831931544935
COFFEE 1.1_EN_INDCi2030_600f,C4,1.5306719402967461,11354.731726513655,5.573456543145228,25280.509336872434,1.5306719402967461,11354.731726513655,2.226429469737418
COFFEE 1.1_EN_INDCi2030_700,C3,4.0427319046013155,42252.603926919124,8.169578001627965,54733.71534581093,4.0427319046013155,42252.603926919124,1.2953927156887033
COFFEE 1.1_EN_INDCi2030_700f,C4,1.1541646086162372,8150.5368642098765,5.17458522492622,22145.768635899847,1.1541646086162372,8150.5368642098765,2.717093242427373
COFFEE 1.1_EN_INDCi2030_800,C3,3.469677629438306,33464.54660341231,7.5296578805669645,45741.89437986441,3.469677629438306,33464.54660341231,1.3668762622709554
COFFEE 1.1_EN_INDCi2030_800f,C4,0.8787095156761682,5988.083522081106,4.77983568703777,19322.674906998123,0.8787095156761682,5988.083522081106,3.226854608113866
COFFEE 1.1_EN_INDCi2030_900,C3,2.677147109618372,23152.66169439437,6.692851757493545,35832.675745014356,2.677147109618372,23152.66169439437,1.547669819478683
COFFEE 1.1_EN_INDCi2030_900f,C4,0.7706346561948685,5179.133560021004,4.510061400721255,17540.690580813098,0.7706346561948685,5179.133560021004,3.3868002007544216
COFFEE 1.1_EN_NPi2020_1000,C4,1.8763993437716842,14145.14677986069,6.015957233142832,27800.710172171348,1.8763993437716842,14145.14677986069,1.9653885961616826
COFFEE 1.1_EN_NPi2020_1200,C4,1.108886422381361,7610.093274921292,5.213638206684124,21037.935250509316,1.108886422381361,7610.093274921292,2.7644779755642226
COFFEE 1.1_EN_NPi2020_400,C1,3.505572034089788,41808.77884339268,5.388992536497184,53698.32344537054,3.505572034089788,41808.77884339268,1.2843791407185967
COFFEE 1.1_EN_NPi2020_400_lowBECCS,C3,3.4430017548456204,42821.317688820556,5.249411699812945,55889.49716728563,3.4430017548456204,42821.317688820556,1.3051792934871973
COFFEE 1.1_EN_NPi2020_400f,C2,2.515076241262615,20600.877237783956,6.308388066886761,32517.90609352934,2.515076241262615,20600.877237783956,1.5784719125401332
COFFEE 1.1_EN_NPi2020_400f_lowBECCS,C3,3.4507590772167918,32048.71201546589,6.61221846729696,41922.18382085272,3.4507590772167918,32048.71201546589,1.308077023520388
COFFEE 1.1_EN_NPi2020_500,C3,4.012770243584507,43628.362102088984,6.342497316920936,53266.2236836739,4.012770243584507,43628.362102088984,1.2209081688428418
COFFEE 1.1_EN_NPi2020_500f,C2,2.1493364148157834,16779.453451376205,6.224282490170685,30244.267310811523,2.1493364148157834,16779.453451376205,1.8024584292005632
COFFEE 1.1_EN_NPi2020_600,C3,3.9455886655612726,40335.81428877455,6.796301795627424,50231.48912670216,3.9455886655612726,40335.81428877455,1.2453322193294998
COFFEE 1.1_EN_NPi2020_600f,C4,1.6055696748696668,11702.304225609292,5.824878406233225,25885.391377782158,1.6055696748696668,11702.304225609292,2.2119909787625103
COFFEE 1.1_EN_NPi2020_700,C3,3.588051185511265,34237.91507554093,6.601181958099223,44044.33229574212,3.588051185511265,34237.91507554093,1.2864198126131445
COFFEE 1.1_EN_NPi2020_700f,C4,1.3213778858297331,9317.69816710487,5.561367050590427,23401.464508089182,1.3213778858297331,9317.69816710487,2.511507036223338
COFFEE 1.1_EN_NPi2020_800,C3,3.1014089231018893,27469.078117181343,6.439672130135943,38016.465890409265,3.1014089231018893,27469.078117181343,1.3839731252804857
COFFEE 1.1_EN_NPi2020_800f,C4,1.1118404420629835,7632.03087570897,5.234266698769652,21132.91018318371,1.1118404420629835,7632.03087570897,2.768975981274524
COFFEE 1.1_EN_NPi2020_900,C3,2.551213727214341,20992.59643257274,6.303331560166803,32555.69299471099,2.551213727214341,20992.59643257274,1.5508178371016843
COFFEE 1.1_EN_NPi2020_900f,C4,1.0374769896370761,7058.383393741464,5.059891475183931,19799.696716351868,1.0374769896370761,7058.383393741464,2.8051319419554184
"GCAM 5.2_NGFS1_Immediate 2C with CDR (Orderly, Rep)",C4,3.2643185494677818,39635.333182925606,5.127893452893928,35350.47341542608,3.2497096912573076,39325.913469189596,0.8918929292779255
GCAM 5.3_NGFS2_Below 2°C,C3,3.155827672978573,32211.70080166213,6.320718317073237,39672.64616892001,3.1462475541371937,32068.3714578288,1.2316222112330342
GCAM 5.3_NGFS2_Delayed Transition,C4,3.714619682485276,40497.07559057066,7.98084288370231,53301.488389080005,3.6967607659501356,40198.770694404,1.3161811714002065
GCAM 5.3_NGFS2_Divergent Net Zero Policies,C2,3.7792697759829297,46170.61201823813,5.785618270561876,54184.92939204,3.7542677919390144,45698.9454054048,1.1735804881823115
GCAM 5.3_NGFS2_Net-Zero 2050,C2,3.5142867030418135,37654.98986909453,6.4228984955984725,48280.96633500001,3.489337072198695,37254.2892725112,1.2821930507177428
GCAM 5.3_R_MAC_30_n0,C1,3.239501025108127,40040.00490962838,4.252979732678752,22731.853088605792,3.239501025108127,40040.00490962838,0.5677285290027396
GCAM 5.3_R_MAC_35_n0,C3,3.5391098608186455,42303.065173873634,5.070450236542512,24990.910144596015,3.5391098608186455,42303.065173873634,0.5907588502601082
GCAM 5.3_R_MAC_35_n8,C1,3.7870449166727216,48300.74736086017,5.462401854964094,30987.685714319825,3.7870449166727216,48300.74736086017,0.6415570650037241
GCAM 5.3_R_MAC_40_n0,C3,3.695000394143144,43468.794024320014,5.502465861131878,26018.183729393902,3.695000394143144,43468.794024320014,0.5985485522059156
GCAM 5.3_R_MAC_40_n8,C1,3.967476156997418,49660.7879422744,5.964135685000382,32215.301978413794,3.967476156997418,49660.7879422744,0.6487070244608442
GCAM 5.3_R_MAC_45_n0,C3,3.785558223777641,44020.18842191167,5.750292393719003,26456.37885176934,3.785558223777641,44020.18842191167,0.6010055794899848
GCAM 5.3_R_MAC_45_n8,C1,4.068501564396221,50237.691190732614,6.232710374655692,32461.515301919204,4.068501564396221,50237.691190732614,0.6461585819833099
GCAM 5.3_R_MAC_50_n0,C3,3.881439346831206,44974.49677494708,5.913036448673603,26729.83531754343,3.881439346831206,44974.49677494708,0.5943331717817733
GCAM 5.3_R_MAC_50_n8,C1,4.13761404744577,50591.11870183663,6.368766895563871,32157.16661866419,4.13761404744577,50591.11870183663,0.6356286922253168
GCAM 5.3_R_MAC_55_n0,C3,3.6024456104355895,39663.78158044581,5.586668558128571,23410.456622962723,3.6024456104355895,39663.78158044581,0.5902225075408354
GCAM 5.3_R_MAC_55_n8,C2,3.9404405378128393,46174.96933655089,5.990229507424671,27582.74094419955,3.9404405378128393,46174.96933655089,0.5973526640193301
GCAM 5.3_R_MAC_60_n0,C3,3.3837119299374496,35819.505902948134,5.337847145453001,21147.14739752822,3.3837119299374496,35819.505902948134,0.5903807678091869
GCAM 5.3_R_MAC_60_n8,C2,3.6991500618777318,41450.65613547778,5.6982356168236326,24497.681629310937,3.6991500618777318,41450.65613547778,0.59100829548373
GCAM 5.3_R_MAC_65_n0,C3,3.218173183548134,33075.90253331507,5.143822284863697,19528.436841578507,3.218173183548134,33075.90253331507,0.5904128185741526
GCAM 5.3_R_MAC_65_n8,C3,3.495893353583468,37757.76835801068,5.464348673005315,22271.89756492937,3.495893353583468,37757.76835801068,0.5898626569704077
GCAM 5.3_R_MAC_70_n0,C4,3.0963894406901282,31139.12103524978,4.986234788666644,18305.13722863416,3.0963894406901282,31139.12103524978,0.5878501582595274
GCAM 5.3_R_MAC_70_n8,C3,3.3317672780125873,34944.01090694824,5.27894209118398,20641.297558098537,3.3317672780125873,34944.01090694824,0.5906962887879089
GCAM 5.3_R_MAC_75_n0,C4,3.005938465129532,29743.22529646185,4.854737742934567,17344.159303187953,3.005938465129532,29743.22529646185,0.583129742329967
GCAM 5.3_R_MAC_75_n8,C3,3.2025043631244587,32822.974943204536,5.124551023184187,19374.504113891137,3.2025043631244587,32822.974943204536,0.5902726412647222
GCAM 5.3_R_MAC_80_n0,C4,2.9370086655513328,28704.155345178955,4.7455157161667705,16582.468692320916,2.9370086655513328,28704.155345178955,0.5777027225818037
GCAM 5.3_R_MAC_80_n8,C4,3.1026251640246194,31236.65483561821,4.9949057223585225,18370.19258892972,3.1026251640246194,31236.65483561821,0.5880973070132576
GCAM 5.3_R_MAC_85_n8,C4,3.0246265482476886,30028.677999656767,4.8828958785137155,17545.88923123202,3.0246265482476886,30028.677999656767,0.5843044183108085
GCAM 5.3_R_MAC_90_n8,C4,2.9626792032466875,29088.529612212227,4.787077488303293,16868.529952090503,2.9626792032466875,29088.529612212227,0.5799031500378278
GCAM 5.3_R_MAC_95_n8,C4,2.9121640644140134,28335.927948525037,4.704307297201704,16304.076570666253,2.9121640644140134,28335.927948525037,0.5753853059015462
GCAM 5.3_SSP_SSP2,C3,3.70837526832688,43265.947946397755,5.832179943249116,27996.01867793572,3.70837526832688,43265.947946397755,0.6470681911932227
GCAM 5.3_SSP_SSP3,C2,2.9669214290857227,30206.367196408326,4.722715768727803,17913.821018749244,2.9669214290857227,30206.367196408326,0.5930478465771706
GCAM 5.3_SSP_SSP4,C2,3.3960010590342593,37814.0399508675,5.550674339845751,25801.93798700361,3.3960010590342593,37814.0399508675,0.6823375132762477
GCAM 5.3_SSP_SSP5,C3,4.873040948620999,72710.68982086584,6.58819574882048,38079.021870743716,4.873040948620999,72710.68982086584,0.5237059635186703
GEM-E3_V2021_EN_INDCi2030_1000,C3,2.3935817307261686,23698.89666189986,5.973465532997757,33951.34287159013,2.3935817307261686,23698.89666189986,1.4326128070836681
GEM-E3_V2021_EN_INDCi2030_1000_COV,C3,2.3995178732669986,22402.404670891112,5.985291427051331,31303.03116485833,2.3995178732669986,22402.404670891112,1.3973067456250523
GEM-E3_V2021_EN_INDCi2030_1000_COV_NDCp,C3,2.4136455844222082,22693.054541248657,5.648574118447569,29935.669877426593,2.4136455844222082,22693.054541248657,1.3191555955154999
GEM-E3_V2021_EN_INDCi2030_1000_NDCp,C3,2.40964113610469,23973.345647053182,5.85489097207994,33811.58392380511,2.40964113610469,23973.345647053182,1.4103823647143408
GEM-E3_V2021_EN_INDCi2030_1000f,C4,2.3441731406606214,23055.5255591248,5.4734171600435255,28906.573355050765,2.3441731406606214,23055.5255591248,1.2537807165107224
GEM-E3_V2021_EN_INDCi2030_1000f_COV,C3,2.324133526831229,21479.114051158227,5.5424813393629035,27160.56335861893,2.324133526831229,21479.114051158227,1.2645104120183364
GEM-E3_V2021_EN_INDCi2030_1000f_COV_NDCp,C3,2.3114208930576696,21434.380458516,5.28268920345909,26539.939871166705,2.3114208930576696,21434.380458516,1.2381948674715364
GEM-E3_V2021_EN_INDCi2030_1000f_NDCp,C4,2.342026853946244,23089.06070546544,5.337298470927898,28572.45660653043,2.342026853946244,23089.06070546544,1.2374889117844023
GEM-E3_V2021_EN_INDCi2030_1400,C4,2.0984606901714997,19968.894489420796,5.043498228734866,25022.41515673056,2.0984606901714997,19968.894489420796,1.253069626362493
GEM-E3_V2021_EN_INDCi2030_1400f,C4,2.0984606901714997,19968.894489420796,5.043498228734866,25022.41515673056,2.0984606901714997,19968.894489420796,1.253069626362493
GEM-E3_V2021_EN_INDCi2030_600f,C2,2.370280518270862,23394.51390691805,6.525638301164971,40258.7378815424,2.370280518270862,23394.51390691805,1.7208623372865801
GEM-E3_V2021_EN_INDCi2030_600f_COV,C2,2.370283825221464,22042.333399431744,6.606171937326111,37890.071720795124,2.370283825221464,22042.333399431744,1.7189682704723057
GEM-E3_V2021_EN_INDCi2030_600f_COV_NDCp,C2,2.3786219747391035,22258.27191986523,6.3400033601097805,37212.718698335244,2.3786219747391035,22258.27191986523,1.6718601889809495
GEM-E3_V2021_EN_INDCi2030_600f_NDCp,C2,2.388942747851752,23701.092099369707,6.384893400244462,39882.89349545268,2.388942747851752,23701.092099369707,1.6827449692292153
GEM-E3_V2021_EN_INDCi2030_800,C3,2.336355566145487,22954.438981758976,6.618445292793962,41401.551130738604,2.336355566145487,22954.438981758976,1.8036402964863942
GEM-E3_V2021_EN_INDCi2030_800f,C2,2.3869638785588343,23612.27178155662,6.181363842947207,36230.47762708964,2.3869638785588343,23612.27178155662,1.534391860396466
GEM-E3_V2021_EN_NPi2020_1000,C3,2.319872986286642,22913.49972148547,5.087757672536064,28168.537491408286,2.319872986286642,22913.49972148547,1.2293424327928084
GEM-E3_V2021_EN_NPi2020_1000_COV,C3,2.257641164793922,20870.921504987928,5.034741630486428,25864.256490700456,2.257641164793922,20870.921504987928,1.2392484196023243
GEM-E3_V2021_EN_NPi2020_1000f,C4,2.2060872839271717,21428.09212424739,4.9529408881663795,26555.41846765903,2.2060872839271717,21428.09212424739,1.2392805814760202
GEM-E3_V2021_EN_NPi2020_1000f_COV,C3,2.1809646458649024,19888.889379520846,5.006245685932176,24801.730764383305,2.1809646458649024,19888.889379520846,1.2470143652124237
GEM-E3_V2021_EN_NPi2020_1400f,C4,2.0390774456182426,19304.208801149383,4.739873859631039,23815.512344023446,2.0390774456182426,19304.208801149383,1.233695335009299
GEM-E3_V2021_EN_NPi2020_400f,C2,2.3003074332524243,22870.986698974048,5.423619523929357,36277.02581981941,2.3003074332524243,22870.986698974048,1.5861591936235413
GEM-E3_V2021_EN_NPi2020_500,C1,2.3034777356926384,23014.192504604205,4.915023566290722,36496.96214131185,2.3034777356926384,23014.192504604205,1.585845870282448
GEM-E3_V2021_EN_NPi2020_500f,C2,2.3171732071942897,23036.539359302747,5.312836273183241,33923.14608105361,2.3171732071942897,23036.539359302747,1.4725799544780396
GEM-E3_V2021_EN_NPi2020_600,C2,2.279822202741255,22779.246923771985,5.174965192618242,36716.11007495393,2.279822202741255,22779.246923771985,1.6118228226692475
GEM-E3_V2021_EN_NPi2020_600_COV,C1,2.2825014355112305,21514.470008972996,5.321518278231552,35276.08402165917,2.2825014355112305,21514.470008972996,1.639644574416504
GEM-E3_V2021_EN_NPi2020_600f,C2,2.339547662119701,23324.667342582485,5.238979545645117,32147.18023836397,2.339547662119701,23324.667342582485,1.378248176756405
GEM-E3_V2021_EN_NPi2020_600f_COV,C2,2.347397806866325,22154.719851875157,5.090666468365734,29437.71130263569,2.347397806866325,22154.719851875157,1.3287331773750282
GEM-E3_V2021_EN_NPi2020_800,C3,2.347799287700658,23404.671683226512,5.292622709976702,33537.22407786502,2.347799287700658,23404.671683226512,1.4329286277448716
GEM-E3_V2021_EN_NPi2020_800f,C3,2.338829147798638,23163.96596159707,5.086482217534227,28341.99766307119,2.338829147798638,23163.96596159707,1.2235382192349376
IMAGE 3.0_CO_2Deg2020,C3,1.1586169299714566,8568.862222914002,3.9091802261535857,15504.139254130107,1.1575867957841934,8560.084057499997,1.8093579813514185
IMAGE 3.0_CO_2Deg2030,C3,1.049160846471553,8201.434317171712,3.975045175628966,16691.96656113857,1.0210297924147183,7952.508545624994,2.0352496789725976
IMAGE 3.0_CO_Bridge,C3,1.0807618656233142,8415.309300619178,3.785517112509984,16166.45099591793,1.0551412657136439,8188.575172500001,1.9210762692618373
IMAGE 3.0_EN_INDCi2030_1000,C4,1.2451597519039792,10076.735817095152,4.300870402546075,19149.134525435762,1.2324559217891107,9957.395486249996,1.9003311065225421
IMAGE 3.0_EN_INDCi2030_1000f,C4,0.7897280512555005,6030.054065284177,3.650005439523629,14827.038695925497,0.7889039237319206,6023.102469374997,2.4588566761427115
IMAGE 3.0_EN_INDCi2030_1200,C4,0.8547735564020886,6576.477851107109,3.829209383596166,15946.25766323184,0.8537887814252354,6568.045366875005,2.4247413317977475
IMAGE 3.0_EN_INDCi2030_1200f,C4,0.7542971977451574,5733.389317456305,3.326330499943575,12917.004310571523,0.7535292505441715,5726.967669374997,2.2529438688636487
IMAGE 3.0_EN_INDCi2030_1400f,C4,0.9378570752208049,7298.963432919572,3.287995757669848,12700.526506232527,0.9372540969469378,7293.677197499997,1.7400452301145917
IMAGE 3.0_EN_INDCi2030_800f,C3,1.2522975757466304,10151.80993643386,4.378905188878246,19714.70710759532,1.2387877360549249,10024.590097499993,1.9419893822914427
IMAGE 3.0_EN_NPi2020_1000,C3,1.1324289867312043,9009.054764788289,4.124016972126809,18047.835466673758,1.1304095552897797,8990.622404062498,2.0032995622596683
IMAGE 3.0_EN_NPi2020_1000f,C3,0.9980224597507803,7757.446633023475,3.7853917522953973,16016.706045668368,0.9974783697128675,7752.664434374998,2.064687880350372
IMAGE 3.0_EN_NPi2020_1200,C4,0.8087215792971447,6278.364663587083,3.6953999948058147,15461.128294912303,0.8081921109342138,6273.821309999996,2.462604376038065
IMAGE 3.0_EN_NPi2020_1200f,C4,1.0956146110425058,8646.828533082473,3.7631817555864533,15745.38693152816,1.095102657280811,8642.205644062502,1.820943583105279
IMAGE 3.0_EN_NPi2020_1400,C4,1.0218475643717584,8154.51511899415,3.6400255403203463,14980.955582989387,1.0213276009626737,8149.809484687499,1.8371362814809853
IMAGE 3.0_EN_NPi2020_1400f,C4,1.1557569570875836,9232.29366624876,3.527672137318527,14137.971206750282,1.1552253895442677,9227.400893437494,1.5313606475101202
IMAGE 3.0_EN_NPi2020_600f,C3,1.6210364351954443,13746.50542209069,4.373348880536376,21548.400195181686,1.5124656126917824,12643.773573749997,1.567554773633837
IMAGE 3.0_EN_NPi2020_800,C3,1.5943298007236928,13392.380727778262,4.658802407943008,22663.100110199863,1.5416704523809832,12860.553067499994,1.692238338415247
IMAGE 3.0_EN_NPi2020_800f,C3,1.0580886935364076,8288.487706867556,4.025600802864182,17636.93196685397,1.0565319908733883,8274.616343437498,2.127882985486075
IMAGE 3.0.1_ADVANCE_2020_1.5C-2100,C2,1.6725898870253886,12027.864930000003,4.342694463504482,18787.94466509519,1.6725898870253886,12027.864930000003,1.5620348893538152
IMAGE 3.0.1_ADVANCE_2020_Med2C,C4,0.9787563381668418,7166.048064374994,3.3731493180008787,12437.161810010894,0.9787563381668418,7166.048064374994,1.7355677352822267
IMAGE 3.0.1_ADVANCE_2020_WB2C,C3,1.2111314715388843,8610.695310937495,3.642751276341194,13774.6254076334,1.2111314715388843,8610.695310937495,1.5997111627137204
IMAGE 3.0.1_ADVANCE_2030_Med2C,C4,0.7831769344429862,5687.665480312506,2.6905820176126083,8924.416559420522,0.7831769344429862,5687.665480312506,1.5690825331257308
IMAGE 3.0.1_ADVANCE_2030_WB2C,C3,0.6350417340762249,4525.781304374996,3.300920189625467,11958.014744964321,0.6350417340762249,4525.781304374996,2.6421989797440526
IMAGE 3.0.1_CD-LINKS_INDC2030i_1600,C4,0.5633003827389071,4141.434586875002,3.214071172735311,10692.86259930132,0.5633003827389071,4141.434586875002,2.5819223689271937
IMAGE 3.0.1_CD-LINKS_NDC2030i_1000,C3,0.5326938114591284,3898.5852993750013,3.3961183287976926,11604.617013340516,0.5326938114591284,3898.5852993750013,2.976622575168716
IMAGE 3.0.1_CD-LINKS_NPi2020_1000,C3,0.7813174095956166,5741.290429687502,3.6329563806451137,12854.77064058338,0.7813174095956166,5741.290429687502,2.2390037219007337
IMAGE 3.0.1_CD-LINKS_NPi2020_1600,C4,0.8382409976320115,6234.263458125002,3.555538053631735,12359.132021934054,0.8382409976320115,6234.263458125002,1.982452635335233
IMAGE 3.0.1_CD-LINKS_NPi2020_400,C2,1.5094751133735151,10863.659387812499,4.391804667643884,17695.102304075146,1.5094751133735151,10863.659387812499,1.6288344168749038
IMAGE 3.0.1_EMF30_ClimPolicy,C3,1.3535970911133344,9297.640773081577,3.9395102793642334,13676.483898300481,1.353393428763705,9295.9792959375,1.470962820793903
IMAGE 3.0.1_EMF30_ClimPolicy+SLCF,C3,1.3772824717162457,9492.14861216908,3.9572213121033872,13773.21899571144,1.3770807684484243,9490.492685625002,1.4510117317436395
IMAGE 3.0.1_EMF30_Slower-to-faster,C4,0.7165945420452235,5098.394278283322,3.307435416277249,11502.49489630259,0.708953220903652,5039.084518125001,2.2561014838137607
IMAGE 3.0.1_EMF30_Slower-to-faster+SLCF,C3,0.7556938931037926,5405.268223445721,3.3379301065456612,11658.86067573095,0.7481432118674025,5346.070880625,2.156943965363244
IMAGE 3.0.1_EMF30_Slower-to-faster+SLCF+HFC,C3,0.7556938931037926,5405.268223445721,3.3379301065456612,11658.86067573095,0.7481432118674025,5346.070880625,2.156943965363244
IMAGE 3.2_SSP1_SPA1_19I_D,C2,2.4129182455065568,19809.488822617095,5.962286415000562,29051.477265765814,2.4083804947809817,19760.1210478125,1.4665435098252944
IMAGE 3.2_SSP1_SPA1_19I_D_LB,C1,2.504369542405027,20130.845573748753,5.999490836028021,30776.838788722605,2.478789140850579,19856.341418437503,1.52883984311402
IMAGE 3.2_SSP1_SPA1_19I_LI,C2,2.101123289750584,16363.291058479474,5.826703793053323,27551.49078756866,2.0966709873920797,16318.891344375003,1.6837377449991302
IMAGE 3.2_SSP1_SPA1_19I_LIRE,C2,3.2032510479917953,29439.781143096978,5.766673322604454,26933.478364000228,2.3772769459227128,19518.5079703125,0.9148667998952015
