Ren_scenarios,Dem_scenarios,Region,Fuel type,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
125.0,All_5.5,OECD+EU,Oil,87719.151192372,77041.40930480183,64635.15245868703,52517.54494512765,40730.516844714955,29357.658206392985,18530.387446425524,16033.006381086212,13449.45272067698,10778.805900184872,8022.004113170138,5182.601801226633,4379.6611549527515,3573.846677877833,2775.0286121410777,1997.0282030330072,1259.3504436198573,609.6678077463076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,All_5.5,OECD+EU,Gas,2895579.6010227464,2777680.361339434,2671929.2472556476,2561244.28323884,2443319.9088766593,2315709.9235952115,2175671.738343378,2107651.638012296,2036252.1935583649,1961116.3491167435,1881854.8546157463,1798025.664356933,1590634.237374574,1369998.2121127888,1134963.828172204,884179.6216739577,616034.812359232,303179.3103598911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,All_5.75,OECD+EU,Coal,1464553.2426667036,1214520.4560583972,1063420.5391407257,915045.2761086735,769589.9884642466,627725.4389765722,490651.72492314375,436870.74881000567,381549.97002077586,324730.9046783046,266532.3454636333,207179.00457315517,172878.46645502624,138260.4115805081,103711.87577873445,69781.88112192058,37252.72928304257,5154.978546132264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,All_5.75,OECD+EU,Oil,87719.151192372,76840.14171792545,64268.061514672576,52025.516667330114,40164.108180945244,28781.940123815108,18030.90058171981,15512.134822209882,12927.728172812203,10281.86119509768,7582.943945270443,4845.255375253014,4013.624580735601,3181.1804444707354,2359.3822921695764,1564.3038238587003,818.6494306104513,121.84288409040138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,All_5.75,OECD+EU,Gas,2895579.6010227464,2770423.7829813086,2656754.2071667137,2537248.405003909,2409342.4965588893,2270297.7157261083,2117026.4748076936,2039179.4021654504,1957262.9010506007,1870701.288786473,1778857.2125335196,1680988.4010394828,1457694.6590643474,1219473.5572486843,964967.9094214531,692591.9028393663,400457.6731830909,60590.76943449088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,All_6.0,OECD+EU,Coal,1464553.2426667036,1211339.259408603,1057332.040469856,906350.2749052013,758659.7088975605,615049.9029547586,476898.21705132537,421991.80051658925,365894.81498185016,308736.2990003483,250767.9836989942,192409.28824423868,156696.83527448788,120703.28455324499,84870.99694293352,49828.951921622356,16474.68816397198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,All_6.0,OECD+EU,Oil,87719.151192372,76638.87413104915,63900.101716352685,51531.15650631446,39593.66815762788,28200.75208177573,17525.474593203202,14983.822380672304,12397.298072567555,9775.428597886197,7134.442014346139,4499.838871389198,3637.944520665759,2777.2152853789325,1930.7637221136288,1117.0180393056144,362.0404288353626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,All_6.0,OECD+EU,Gas,2895579.6010227464,2763167.204623186,2641543.249823129,2513138.8024399406,2375123.253255272,2224454.0415827674,2057683.8926723176,1969729.009873302,1876955.584642697,1778559.983403095,1673644.6591481667,1561151.345703186,1321252.6959297645,1064617.5727607717,789666.4473147037,494557.15542536083,177098.8439111324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_0.0,OECD+EU,Coal,1464553.2426667036,1287687.979003675,1199488.0613849713,1103906.6646417237,1000395.8484015836,888002.8978387532,765346.7816754733,725997.9960046777,677600.3606586772,619162.9503454095,549087.1547462615,465003.63774135517,448054.9429290888,429191.1620684493,408006.6488112206,383953.31318894017,356289.2303872305,326179.22126725496,293046.4308092735,256183.97932002373,214682.31040362688,167350.28930609755,153184.58286690307,138172.62033308763,122197.35345540498,105122.4381767202,86787.83324175062
137.5,All_0.0,OECD+EU,Oil,87719.151192372,81469.29621608106,72491.33308774968,62763.358360503764,52209.62808930352,40715.96377715573,28125.635822622055,25778.285283129546,22958.547924713264,19604.37833567241,15621.732920506074,10874.950287170375,10402.24597855341,9875.093789351233,9281.903880963553,8607.100100315347,7829.653858996929,7709.560125983858,7585.309653180207,7454.987381138903,7316.148451894293,7165.624919355914,6681.306450579534,6168.904065917211,5624.481629344242,5043.457352044086,4420.456435006578
137.5,All_0.0,OECD+EU,Gas,2895579.6010227464,2937325.0852181497,2996693.063786175,3060925.505289158,3131922.5393574573,3211644.4950970476,3302259.661819471,3388737.2031629765,3475932.779089251,3566857.704311926,3664649.5712587624,3772900.266099967,3777956.333532277,3785517.9741204777,3796222.1778091234,3810773.67803249,3830021.5561927124,3833856.884807868,3842854.3039980363,3857650.720036842,3879077.316792921,3908243.024768956,3897217.7367732986,3887755.487483672,3879937.0325628873,3873864.8986595864,3869668.1310592387
137.5,All_0.25,OECD+EU,Coal,1464553.2426667036,1283488.0402343015,1191849.5161005026,1093549.389975142,988043.1012871292,874420.2952966819,751380.4244813875,711532.7525508745,663038.8368093373,604938.2000280588,535690.1221369836,453016.4157641629,435604.12901618343,416391.9189543943,395000.1353243514,370915.39647301345,343442.4687081305,313658.1742629826,281102.95510753465,245126.64418140694,204892.75233164235,159305.97455188658,145457.03663269832,130869.81793386253,115441.20596573572,99051.19466703324,81559.02304717564
137.5,All_0.25,OECD+EU,Oil,87719.151192372,81203.5749689539,72029.6958707165,62174.48852000161,51564.95095099138,40093.18568211972,27612.38786024142,25264.66241571923,22465.172385734873,19153.98415947655,15240.582380850557,10594.607441431712,10113.182257687966,9580.6009447762,8986.013585147726,8314.82848702591,7547.339131024213,7413.613117634682,7276.1608221136175,7133.217479109089,6982.530558559618,6821.1824776910335,6344.261406388608,5842.860546553036,5313.51067648598,4752.177409854146,4154.13191913057
137.5,All_0.25,OECD+EU,Gas,2895579.6010227464,2927744.670005136,2977609.6094290274,3032206.7311321828,3093250.0007093237,3162520.2289606375,3241998.6937343553,3321217.8588748733,3401235.537174844,3484912.135325521,3575236.7533056317,3675639.536684547,3672972.2640063725,3672627.1013683826,3675205.485804989,3681371.096700983,3691922.0292865885,3686686.559010197,3686233.945652861,3691147.970831401,3702190.583148841,3720378.7721432187,3700618.773078334,3682276.934401636,3665419.8920407644,3650133.623669053,3636527.6156491744
137.5,All_0.5,OECD+EU,Coal,1464553.2426667036,1279288.1014649284,1184191.8982934768,1083140.3290428442,975597.593099901,860701.5275896387,737238.8332438255,696849.4446547081,648220.8908482705,590426.8153708648,521989.00949580275,440726.50331647485,422807.0455749526,403203.8695757303,381565.0574658502,357414.254347182,330106.057199352,300627.43729825516,268642.2656148067,233561.66576323053,194628.18968302986,150850.27728703167,137314.02623182995,123155.17317626007,108286.22456211576,92605.49534011191,75993.85516078994
137.5,All_0.5,OECD+EU,Oil,87719.151192372,80937.85372182677,71566.90600145608,61582.67433641558,50915.43270791213,39464.16425619121,27092.700243303476,24743.296651722045,21963.10871776063,18694.514362655864,14850.78065166386,10307.185632106806,9816.079387014306,9277.16220692975,8680.373709721167,8012.172727187652,7254.26407590287,7105.619096050046,6953.624260131099,6796.675091097592,6632.725006393595,6459.125409951227,5989.095456263396,5498.429766434985,4984.182255493241,4442.9322075617765,3870.6753414471546
137.5,All_0.5,OECD+EU,Gas,2895579.6010227464,2918164.254792124,2958478.5059973323,3003344.3634028244,3054287.056523163,3112903.4935951624,3180981.6392227933,3252680.656283318,3325222.9092671825,3401315.330743026,3483794.4820154323,3575922.867435566,3565068.483006928,3556306.910323631,3550201.2961045597,3547370.958483199,3548558.8871973273,3533525.4213011595,3522831.122026327,3517001.0650002696,3516721.030197915,3522907.2291183863,3493449.8532623816,3465210.395328599,3438239.216435258,3412603.2847332507,3388389.6911321105
137.5,All_0.75,OECD+EU,Coal,1464553.2426667036,1275088.162695555,1176515.2079638932,1072679.3527020244,963058.8606147661,846845.5734852459,722920.2534483289,681945.3397245408,633142.6620562493,575623.7552240768,507977.69721905777,428127.03874207975,409654.95998692134,389616.21455086034,367688.4131442036,343434.6429560781,316262.6212077339,287067.6085084744,255643.33519796413,221467.08865177268,183866.84291980628,141963.2622327676,128734.33235695584,115006.57228392953,100709.94599604205,85763.263624077,70071.6109321154
137.5,All_0.75,OECD+EU,Oil,87719.151192372,80672.13247469963,71102.96347996836,60987.90846724428,50261.04918482361,38828.85267468009,26566.50849536972,24214.090963973737,21452.226111374617,18225.809328736355,14452.153627955273,10012.524386966776,9510.734626116664,8964.529097009045,8364.688464985271,7698.79109855321,6950.04687597306,6785.119479468994,6617.155694042106,6444.721311686991,6265.98957153624,6078.600124960246,5614.883097830428,5134.624426020543,4635.462431301408,4114.662577869459,3569.0314170343595
137.5,All_0.75,OECD+EU,Gas,2895579.6010227464,2908583.839579111,2939299.7534910874,2974338.044012376,3015032.2565878048,3062790.5955044054,3119200.9280402106,3183112.8404840343,3247875.0907715634,3316038.249641019,3390281.914686346,3473694.5849293265,3454171.357931968,3436462.1491339994,3421088.6331592607,3408621.9666438536,3399745.356678747,3374145.42535739,3352370.094530497,3334879.395150364,3322275.1252284744,3315362.833821194,3275171.1301724943,3235933.6561446483,3197681.766160776,3160460.3385367,3124330.560951791
137.5,All_1.0,OECD+EU,Coal,1464553.2426667036,1270888.2239261814,1168819.4451117513,1062166.3318098781,950426.439452861,832851.4066577133,708422.9174381038,666817.6778431647,617800.2413955646,560523.9026331523,493649.9582106083,415211.02246806276,396138.94192467816,375617.88249135995,353356.8395824231,328960.8565518799,301894.2150400577,272958.59845245606,242084.33732484945,208820.06598360988,172585.99175018194,132624.08122420844,119695.70874860603,106400.7734986114,92688.70241269835,78501.18114643553,63770.35179067599
137.5,All_1.0,OECD+EU,Oil,87719.151192372,80406.41122757249,70637.86830625332,60390.18356998642,49601.77614627161,38187.2038793574,26033.74765703556,23676.947355050706,20932.39212002751,17747.70704105873,14044.524146533247,9710.460008351429,9196.940644479293,8642.44687771115,8038.653855865572,7374.33152460961,6634.293164652314,6451.639434595565,6266.190158750107,6076.691294156687,5881.549970222434,5678.713943473564,5220.6540371207175,4750.40686548477,4266.261823405456,3766.249775633652,3248.0827254956457
137.5,All_1.0,OECD+EU,Gas,2895579.6010227464,2899003.424366098,2920073.351910292,2945187.4148721383,2975484.147080112,3012177.8227707786,3056648.933236489,3112501.529025318,3169172.029230672,3229051.414401818,3294657.491203547,3368897.8967272975,3340205.5891167144,3312995.166814139,3287743.165489427,3264968.240120491,3245288.525944567,3208310.443193492,3174564.6416856847,3144438.9303263905,3118442.3371243486,3097258.705139379,3045216.6296397285,2993792.764764382,2942996.053694995,2892845.480193963,2843372.03514954
137.5,All_1.25,OECD+EU,Coal,1464553.2426667036,1266688.285156808,1161104.609737052,1051601.137223596,937699.8640815818,818717.9956751667,693745.0443485546,651463.671563358,602189.6710274379,545122.063891212,478999.45626746473,401971.3145853022,382249.85938299046,361197.5238514213,338556.60424482974,313976.7146973445,286982.3046823081,258279.60754301012,227942.61777061573,195596.82559805742,160761.93698007983,122810.93382913801,110174.83522863053,97313.35255906348,84197.55998511259,70794.62122730906,57066.85071420419
137.5,All_1.25,OECD+EU,Oil,87719.151192372,80140.68998044534,70171.62048031103,59789.49230214043,48937.58929658944,37539.17057787428,25494.352283524502,23131.766850010765,20403.472643685498,17260.043052776535,13627.711940075958,9400.825516584799,8874.485429343025,8310.654411717258,7701.957475501576,7038.431287708031,6306.595646681658,6104.687343148821,5900.14126489031,5691.893265514484,5478.598558721626,5258.533411948977,4805.391140074254,4344.686630553002,3875.432781322065,3396.5122870705864,2906.646220357641
137.5,All_1.25,OECD+EU,Gas,2895579.6010227464,2889423.0091530853,2900799.3012549486,2915892.1178933945,2935641.2705649547,2961061.445009495,2993317.9708735,3040833.710953761,3089093.421849021,3140324.905254892,3196878.923264771,3261474.8717449903,3223094.176368331,3185805.858996927,3150037.1212642444,3116249.1865123524,3084989.1589046996,3035775.9998847907,2989117.688092553,2945321.70633002,2904794.447063047,2868085.7230260083,2802993.055588135,2738100.4970804267,2673390.395127447,2608851.192409909,2544478.474690593
137.5,All_1.5,OECD+EU,Coal,1464553.2426667036,1262488.3463874348,1153370.7018397937,1040983.6398003718,924878.6678145875,804444.3039869798,678884.8400416534,635880.5057024532,586306.9438258534,529412.9675820513,464019.7444452856,388400.6323926807,367978.37464039813,346343.5046539964,323273.59555894544,298465.5491473461,271507.7500407722,243009.10279541282,213194.6653965257,181772.63499315237,148369.96091804505,112501.02637189729,100147.26871013733,87718.64568971764,75210.25458599423,62617.578988977926,49936.520031227556
137.5,All_1.5,OECD+EU,Oil,87719.151192372,79874.96873331821,69704.22000214139,59185.8273212049,48268.464279898006,36884.70524318115,24948.25644227631,22578.449489098733,19865.33191235787,16762.6504565553,13201.533590629106,9083.450592542087,8543.152191947824,7968.884017339935,7354.278294175431,6690.716734986612,5966.533707863921,5743.754252290584,5518.400442458538,5289.6075067111,5056.292983978588,4817.082548026475,4368.028295787009,3916.317927152089,3461.7664237025033,3004.2024766231048,2543.4695517629693
137.5,All_1.5,OECD+EU,Gas,2895579.6010227464,2879842.593940072,2881477.6015250534,2886451.7949874387,2895502.1659952137,2909437.713322752,2929200.299741927,2968096.245855348,3007618.712999022,3049828.354763863,3096903.1834715195,3151366.420326426,3102758.3849144713,3054791.6125972886,3007839.201975318,2962299.3718783767,2918641.5042614485,2856289.0002727024,2795720.9212409006,2737155.298022651,2680884.833075271,2627311.5715569654,2547878.5436629974,2468134.752838374,2388030.867650305,2307519.1699479073,2226553.572348925
137.5,All_1.75,OECD+EU,Coal,1464553.2426667036,1258288.4076180612,1145617.7214199784,1030313.7103973945,911962.3828117995,790029.2899111004,663840.4970401541,620065.3371358613,570148.0028877434,513391.26361362275,448704.26340349903,374491.54790454445,353314.9401502117,331043.90009145765,307493.31342836906,282410.19040164445,255450.78669297218,227124.79387487943,197816.08197319848,167321.76504598674,135384.28628244807,101670.52930195062,89587.39210206334,77589.68999189972,65699.12436210895,53942.59791859969,42353.33537176608
137.5,All_1.75,OECD+EU,Oil,87719.151192372,79609.24748619105,69235.66687174448,58579.181284678176,47594.37668010591,36223.760112946606,24395.39371052944,22016.894320415096,19317.832469501045,16255.359853969998,12765.80248252401,8758.161519357098,8202.719272136326,7616.861321283206,6995.286443485598,6330.802976923206,5613.67301403033,5368.31330848437,5120.336159706286,4869.085296897105,4613.754783213907,4353.341015130342,3907.448187930134,3464.0969600955546,3023.989534875969,2588.003063661511,2157.2271929707485
137.5,All_1.75,OECD+EU,Gas,2895579.6010227464,2870262.1787270587,2862108.2527206107,2856866.0880655516,2855065.3687117877,2857302.860253893,2864288.121077416,2894275.862891704,2924727.091708347,2957530.942258619,2994686.4942842796,3038512.2740204027,2979117.710756563,2919847.249369256,2861014.494165479,2802948.387272129,2746033.0993365203,2669587.4474306684,2594054.3957878435,2519552.2730216067,2446247.7275424884,2374379.7433306165,2279221.361295756,2183136.87842779,2086039.1687003928,1987837.6133940115,1888436.96184529
137.5,All_2.0,OECD+EU,Coal,1464553.2426667036,1254088.4688486885,1137845.6684776042,1019591.2198718616,898950.5400794129,775471.9066213903,648610.1944616376,604015.2945895924,553708.7410395555,497051.52224193804,433046.33972989337,360236.48532097484,338249.79435988993,315286.4879986121,291200.8595324863,265792.95392151066,238791.00713616857,210603.60842375376,181781.55101954323,152217.45245705196,121778.03355826715,90294.53284460634,78468.36102344395,66898.16112613823,55635.03907025687,44740.69271354745,34289.75557092231
137.5,All_2.0,OECD+EU,Oil,87719.151192372,79343.52623906397,68765.96108912023,57969.546850059065,46915.3020209099,35556.287188976894,23835.697172897257,21446.999392548903,18760.835155300018,15737.999324599105,12320.328754711581,8424.781123259962,7852.960041294637,7254.305108465641,6624.64299567114,5958.293578352809,5247.565098965939,4977.819174329757,4705.2931165574755,4429.547820548423,4150.067930687762,3866.2422235163576,3422.479970636871,2986.75915082573,2560.761312336491,2146.523420835732,1746.516360721494
137.5,All_2.0,OECD+EU,Gas,2895579.6010227464,2860681.7635140475,2842691.2548416154,2827134.6390390373,2814329.410443619,2804653.0997416195,2798573.5782759986,2819359.1598316315,2840397.4891287363,2863401.388212233,2890184.316840705,2922850.9650550373,2852089.845419207,2780864.9683371577,2709424.379174241,2638020.7119404837,2566944.5684970445,2475400.152664003,2383786.124928242,2292109.6261823257,2200397.4466800815,2108708.5037494837,1996338.5520447765,1882309.9134527277,1766490.3722775746,1648738.3859320388,1528900.6465341332
137.5,All_2.25,OECD+EU,Coal,1464553.2426667036,1249888.5300793152,1130054.5430126726,1008816.0390809643,885842.6694698744,760771.1021349399,633192.0979523897,587727.4784317374,536985.0003401323,480388.2330852837,417039.1842444152,345627.71846037963,322772.9574576922,299058.74219581066,274380.92740873015,248595.6260026335,221507.3415208736,193421.66664856594,165064.8056277932,136431.860877004,107523.17674895568,78347.00086914864,66762.04823921778,55614.30816957442,44987.32602786312,34981.26823103446,25716.63832074858
137.5,All_2.25,OECD+EU,Oil,87719.151192372,79077.80499193682,68295.10265426872,57356.91667484602,46231.21576579381,34882.23823663434,23269.099418938156,20868.661747173854,18194.199089824848,15210.39439481201,11864.919252504762,8083.128713533649,7493.6428036046755,6880.927168854531,6241.999737989152,5572.780241779816,4867.746941017887,4571.707427902999,4272.591411781126,3970.185036250099,3664.2773297698714,3354.67135499189,2911.8968450118264,2482.976229034462,2070.669958407714,1678.2956855228972,1309.852719044525
137.5,All_2.25,OECD+EU,Gas,2895579.6010227464,2851101.348301035,2823226.6078880723,2797257.0898191817,2773292.8193076313,2751484.6270741127,2732048.756608795,2743332.602077819,2754608.575985881,2767407.948562084,2783351.339635041,2804319.8055065833,2721590.6400863514,2637734.2870810376,2552926.440860027,2467335.5731108543,2381149.4160455912,2273446.436810354,2164571.658469389,2054408.1942402858,1942827.5910214146,1829689.813671932,1698514.521968971,1564816.7578182265,1428410.577772344,1289094.0265577857,1146645.2385160415
137.5,All_2.5,OECD+EU,Coal,1464553.2426667036,1245688.5913099411,1122244.3450251827,997988.038881894,872638.2996818984,745925.8192994103,617584.3596211261,571198.960462927,519972.5715799346,463395.8041287214,400675.89028202894,330657.3681539669,306874.22704556683,282347.82569993706,257017.7923131057,230799.4492966495,203578.0378565739,175554.2551466997,147638.59524429785,119936.04067305602,92590.4974671922,65800.72290738918,54438.9857261257,43706.88552785071,33723.69252492711,24632.034355646465,16603.151356000504
137.5,All_2.5,OECD+EU,Oil,87719.151192372,78812.08374480964,67823.09156718988,56741.28341653751,45542.093318029394,34201.56478425692,22695.53254072002,20281.777411608025,17617.78165606331,14672.3680062488,11399.377478725235,7733.020021579034,7124.530695584008,6496.432141260161,5846.9989420478605,5173.842482813457,4473.7405281051515,4149.3939441251105,3821.5256831345055,3490.1545058930583,3155.3872484003064,2817.4633084404345,2374.4135322743145,1951.3531927770114,1552.229109031628,1181.770675428446,845.6658555880798
137.5,All_2.5,OECD+EU,Gas,2895579.6010227464,2841520.9330880204,2803714.311859979,2767233.0823172727,2731954.119808779,2697793.6188432537,2664705.6829360556,2666182.521688761,2667338.7600105633,2669518.4089750093,2674141.4670577985,2682854.866158968,2587534.0691155065,2490341.9818567587,2391374.3712593107,2290706.802290985,2188413.8134365543,2063435.8226026548,1936053.6472120716,1806012.0499682606,1673010.215887307,1536688.2088693741,1384999.5657078929,1229778.2559388275,1070774.4464366005,907714.6128641379,740295.9986165472
137.5,All_2.75,OECD+EU,Coal,1464553.2426667036,1241488.6525405685,1114415.0745151364,987107.090131844,859336.9582604654,730934.9957803576,601785.1179725529,554426.7837057684,502667.19377656444,446068.56071877375,383949.43195438664,315317.39960162144,290543.173737145,265140.583800957,239095.30085457573,212385.1079734234,184980.64167653598,156975.79995183425,129474.6513748387,102699.88729089225,76949.53730643512,52627.2642532809,41468.30427378273,31143.08177599162,21810.14453751519,13658.91658993999,6916.678949113568
137.5,All_2.75,OECD+EU,Oil,87719.151192372,78546.36249768254,67349.92782788385,56122.63973263213,44847.910020676194,33514.21812257709,22114.928130378627,19686.24139133735,17031.43848282808,14123.740483989275,10923.50354424729,7374.267139077277,6745.381583886878,6100.517354036789,5439.2731279951695,4761.0472975499115,4065.052410841343,3710.2742576649016,3351.364219668315,2988.58018300033,2622.35969596192,2253.4005631808495,1808.68363939568,1390.425131476652,1003.874092325286,655.313598992849,352.2945190291385
137.5,All_2.75,OECD+EU,Gas,2895579.6010227464,2831940.5178750088,2784154.3667573393,2737062.2584446026,2690311.832840039,2643576.232898778,2596536.325420492,2587895.1163959196,2578566.183350797,2569700.079055912,2562507.807794002,2558390.9550501667,2449832.1929204483,2338572.0265303273,2224617.874141671,2107942.6880031507,1988496.3806778174,1845067.7178496872,1697861.3932284038,1546467.8751847576,1390394.9707915029,1229039.6346692396,1055008.3298533794,876271.1945383179,692502.6204232526,503344.4662169697,308398.66721407266
137.5,All_3.0,OECD+EU,Coal,1464553.2426667036,1237288.7137711945,1106566.731482531,976173.0636880088,845938.171596818,715797.5640485646,585792.4978407575,537407.962193244,485064.55366657133,428400.74454822444,366852.6623901291,299599.6196887038,273769.13667976594,247423.5370017224,220596.8603988146,193332.71251609141,165691.97514828973,137659.8387768577,110543.65218242748,84692.09816669031,60568.54843335476,38796.91407183545,27817.670522489854,17888.44529779525,9210.901576204773,2025.9621645010993,0.0
137.5,All_3.0,OECD+EU,Oil,87719.151192372,78280.64125055537,66875.61143635045,55500.97828062851,44148.64115658137,32820.149304140905,21527.21727766985,19081.947662502196,16435.0234275381,13564.329504408965,10437.094117933742,7006.678455238335,6355.947961341522,5692.872662637333,5018.444823460491,4333.9488217220605,3641.1732434759715,3253.722906873504,2861.348045364515,2464.5511588612594,2064.112739522141,1661.2109570887067,1213.2969129373398,798.6539059944365,423.9580092376393,97.19955083556088,0.0
137.5,All_3.0,OECD+EU,Gas,2895579.6010227464,2822360.1026619948,2764546.7725801477,2706744.260112467,2648364.475682401,2588828.6083024577,2527532.593239877,2508456.448616029,2488268.7199649164,2467919.786499429,2448402.663078826,2430861.5957015143,2308395.120213363,2182305.5303061106,2052502.566418993,1918845.824873496,1781147.9617735907,1618031.0891838514,1449610.385616273,1275304.3119298108,1094408.2066993192,906050.234107882,707718.211108479,503326.21036934265,292459.0191051149,74658.69181876765,0.0
137.5,All_3.25,OECD+EU,Coal,1464553.2426667036,1233088.7750018209,1098699.3159273665,965185.8304075792,832441.4649284617,700512.4513673687,569604.6103224418,520139.48075606563,467160.2851935233,410386.51263097447,349378.3119535846,283495.6742632862,256541.21899936686,229182.8738186503,201505.42823679547,173621.784140685,145688.11561608518,117578.99243237854,90815.18594462887,65880.12814247595,43414.44233924674,24278.631443048915,13453.221335631188,3906.8065880213157,0.0,0.0,0.0
137.5,All_3.25,OECD+EU,Oil,87719.151192372,78014.92000342821,66400.14239258968,54876.29171802507,43444.26194837974,32119.309142727012,20932.330567516055,18468.78916434686,15828.388558873288,12993.95006272031,9939.942375957236,6630.058593124198,5955.976841196682,5273.180283966974,4584.126317146668,3892.087981433429,3201.5773123530103,2779.0927582333547,2350.6899732537186,1917.1203651124808,1479.5187573347828,1039.565376298579,586.7763766339658,174.4246797049816,0.0,0.0,0.0
137.5,All_3.25,OECD+EU,Gas,2895579.6010227464,2812779.687448981,2744891.529328403,2676278.729232151,2606110.56200487,2533546.8652822734,2457686.3362989654,2427852.444458532,2396423.972995499,2364143.8711843095,2331777.514809057,2300199.0050260136,2163130.9695965997,2021420.674227959,1874869.8773665929,1723212.958995296,1566111.3940611011,1382004.1261190553,1190901.8212981941,992031.2911037587,784452.0500210768,566995.0878583567,342267.6866347157,109925.60403430414,0.0,0.0,0.0
137.5,All_3.5,OECD+EU,Coal,1464553.2426667036,1228888.8362324494,1090812.8278496456,954145.2611477489,818846.3623391676,685078.579779996,553219.5527099976,502618.2948090108,448949.96899233386,392019.936266865,331518.9864416719,266997.04537336325,238848.28316715165,210404.44344091642,181803.5005135941,153231.23883205108,124944.37356133015,96704.93539848406,70257.71333661,46230.143336683956,25452.73668659758,9039.98926403116,0.0,0.0,0.0,0.0,0.0
137.5,All_3.5,OECD+EU,Oil,87719.151192372,77749.1987563012,65923.5206966017,54248.57270232044,42734.74755849391,31411.648212765896,20330.198077546695,17846.657791632948,15211.384139302463,12412.41444019614,9431.83795050149,6244.208345036068,5545.20964955208,4841.114627481368,4135.919406966979,3434.992135290636,2745.722051579261,2285.7143107933566,1818.573629137308,1345.303231365193,867.4026274266238,387.0753531986359,0.0,0.0,0.0,0.0,0.0
137.5,All_3.5,OECD+EU,Gas,2895579.6010227464,2803199.272235973,2725188.637002113,2645665.307714949,2563548.601864473,2477727.1051866016,2386989.3449407322,2346068.892728262,2303009.272124083,2258338.17920999,2212583.013509085,2166334.070911889,2013945.8304948611,1855792.6464323997,1691556.9456133284,1520834.8294839258,1343121.2712907202,1136653.895156006,921322.1104213772,696139.337844324,459903.4421869892,211116.90413939866,0.0,0.0,0.0,0.0,0.0
137.5,All_3.75,OECD+EU,Coal,1464553.2426667036,1224688.8974630751,1082907.2672493656,943051.2267657083,805152.3867589661,669494.8660968816,536635.4084244056,484841.3301362065,430429.1318698186,373294.9999964076,313267.16525878373,250095.04846352368,220678.9462868574,191073.74824570876,161473.10091267645,132139.3709875434,103435.26996667105,75008.36552676024,48838.528505136295,25706.973420313807,6647.500184839868,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_3.75,OECD+EU,Oil,87719.151192372,77483.477509174,65445.746348386354,53617.81389101301,42020.073089133926,30697.11684875849,19720.74937563243,17215.444387015352,14583.858607483473,11819.532171073586,8912.566877836032,5848.924606953462,5123.382115945481,4396.34212297301,3673.4151426195413,2962.174707743225,2273.047545587448,1772.8949800469293,1264.152444014015,748.0762964350338,226.53984902084227,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_3.75,OECD+EU,Gas,2895579.6010227464,2793618.857022958,2705438.09560127,2614903.6374721443,2520677.10170624,2421365.410438359,2315433.3496568506,2263091.4439232135,2208001.6709065386,2150468.056875035,2090768.9661499334,2029196.3294772198,1860743.7234178884,1685293.5761322698,1502396.5138566515,1311496.006138919,1111903.7002954027,881635.983664739,640442.3659029074,387098.85289493727,120113.143611638,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.0,OECD+EU,Coal,1464553.2426667036,1220488.9586937018,1074982.6341265282,931903.5981186528,791359.0599641587,653760.2218830145,519850.2469479923,466805.48267537565,411593.2462814662,354205.6005453375,294615.19956945174,232780.82953061015,202021.5753014692,171175.93616709067,140495.76909091088,110323.83665986826,81134.51306910985,52458.97284912534,26523.718897866685,4274.062247666485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.0,OECD+EU,Oil,87719.151192372,77217.75626204687,64966.819347943754,52984.007941601485,41300.213582297954,29975.665144695948,19103.913517414,16575.038733381414,13945.658560535097,11215.110009135791,8381.911545758861,5444.000312014183,4690.224162069611,3938.5210449893443,3196.193562490842,2473.1348134377254,1782.9760182730472,1239.9183606987403,686.5486142882573,124.37577169005024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.0,OECD+EU,Gas,2895579.6010227464,2784038.441809945,2685639.905125879,2583993.360415036,2477494.564363243,2364457.84448923,2243010.0207975553,2178905.6092274715,2111377.9440890304,2040498.3445969466,1966284.32382001,1888713.941991818,1703426.5595439384,1509792.4663091663,1307216.821258325,1094974.723127593,872176.0510924142,616594.1332687784,347817.87665258796,64359.36919613687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
