Ren_scenarios,Dem_scenarios,Region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
175.0,All_4.25,Asia,9217292.050931081,8887551.510594478,8409654.71343204,7893218.699457537,7340027.3920803415,6751155.866003942,6127158.986223089,5303715.459954059,4446133.601035873,3553256.062598855,2623794.604063906,1656348.7553795269,795371.6146350375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_4.25,E. Europe+Russia,968383.7893453389,964543.1371909218,940642.2363505044,916415.2498491834,891787.5340879944,866689.2794210427,841054.1188941465,805074.1245820257,767638.8001130489,728707.6823262069,688230.8386774181,646150.8625568503,591112.3259528254,534417.1059725455,475964.94934096944,415655.0046919366,353385.0853497648,301490.10715261253,247378.2420858728,190940.8089466954,132066.10160579067,70638.94859677524,0.0,0.0,0.0,0.0,0.0
175.0,All_4.25,Latin America,553802.0209931645,420541.7005300591,312839.92415190104,207241.40487609105,102660.5590556603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_4.25,Mideast+Africa,1844464.766337048,1899386.864931329,1929846.8027707378,1959349.33243806,1988248.4446620194,2016823.7250569328,2045302.0175321295,2054841.8502095656,2063432.1961766053,2071237.346514229,2078388.0291980386,2084991.092176132,2054250.13098651,2020501.0943255997,1983719.0841665557,1943874.2716259041,1900930.631960487,1875806.3054183575,1846562.1763558025,1813233.684957806,1775843.393482751,1734401.280880625,1534400.6496244713,1321107.743798618,1094191.5893090405,853284.0149992781,597980.3043737536
175.0,All_4.25,OECD+EU,4447851.994881822,3893940.4171655234,3449160.278852243,3001451.5434262236,2548108.98184241,2086894.0209227349,1615893.5073715309,1303426.5731265573,980755.410512598,647014.1307303722,301403.19705794286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_4.5,Asia,9217292.050931081,8865500.306860037,8361505.790372836,7815043.573695034,7227925.676628188,6601189.405116895,5935301.429851728,5062511.096499719,4150643.47984201,3198356.756457821,2204135.790770527,1166317.6062397314,235645.4651438503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_4.5,E. Europe+Russia,968383.7893453389,964514.7947895116,940499.5557024144,916067.7335467866,891139.926421107,865641.2177154482,839499.723864249,802299.2235649652,763412.3255804803,722797.1005532737,680398.7602354762,636152.399478062,578421.7864240243,518746.8855532982,457014.46984656446,393108.9079818312,326911.56456865964,270578.4140739575,211654.60453642358,150010.4031950601,85511.46137298318,18018.36046122125,0.0,0.0,0.0,0.0,0.0
175.0,All_4.5,Latin America,553802.0209931645,410998.49599270214,293952.6348359977,179070.29702133848,65156.53567235396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_4.5,Mideast+Africa,1844464.766337048,1901310.095477937,1933638.9016896232,1964995.2055202608,1995763.6943874334,2026248.8765652296,2056698.5723175753,2066453.2061107184,2075071.5866666553,2082760.167705837,2089681.0383164498,2095964.9278661404,2061629.9153211738,2023891.1552076656,1982725.1381549393,1938097.674985994,1889963.8063957198,1857817.3202484904,1821126.3886706368,1779910.9067614293,1734175.0828037744,1683908.066895138,1461317.3826847754,1223553.5155723633,970172.3221916519,700684.7282613537,414557.19745036523
175.0,All_4.5,OECD+EU,4447851.994881822,3869673.244031855,3399891.6007757466,2926123.1123076365,2445389.8153482703,1955213.2685684669,1453461.2616701312,1113636.3021639632,762451.0133280919,398815.05539244437,21729.102996421047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_4.75,Asia,9217292.050931081,8843449.103125596,8313241.540551816,7736493.507998394,7115016.50970759,6449780.971467769,5741135.149306357,4817819.508052463,3850163.3052632017,2836599.72387223,1775343.3158527461,664421.9146348676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_4.75,E. Europe+Russia,968383.7893453389,964486.4523881014,940356.5333042687,915718.5505027211,890487.6541354896,864583.0785803827,837926.6239709647,799484.2042679489,759114.4769746861,716772.3084896293,672396.220571136,625911.8554825976,565392.8537684453,502620.2849553774,437465.3639801772,369794.89518584573,299470.7918542108,238460.56936890807,174448.15386373934,107278.95776580856,36791.88839977002,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_4.75,Latin America,553802.0209931645,401455.2914553461,275020.10650376754,150764.076197844,27382.376558908407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_4.75,Mideast+Africa,1844464.766337048,1903233.3260245458,1937440.0834801712,1970668.15707865,2003333.0753043478,2035764.6537485793,2068232.267917439,2078232.4338112043,2086907.535944113,2094505.6446035376,2101219.8340613805,2107204.4600119293,2069206.4815412972,2027379.948369796,1981699.7943997956,1932124.3284811995,1878596.2905216534,1839126.4180511574,1794634.8148907027,1745121.8434257312,1690569.0686096407,1630940.2007815694,1384468.7088473623,1120727.3872531566,839137.8669298692,539067.4419193531,219829.23888647306
175.0,All_4.75,OECD+EU,4447851.994881822,3845406.0708981855,3350504.913889477,2850433.3944405275,2341930.7784472527,1822266.3660559435,1289074.3822322171,921102.1282021264,540460.0272596066,145820.0243199973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.0,Asia,9217292.050931081,8821397.89939115,8264861.963968978,7657567.605382154,7001296.023296797,6296920.191211283,5544637.972188536,4569598.781492399,3544621.0203208523,2467869.295677908,1337240.9028564503,150403.76763744932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.0,E. Europe+Russia,968383.7893453389,964458.1099866905,940213.1691560685,915367.6967295682,889830.6948857161,863514.7895167717,836334.639577555,796628.5845074994,754744.2236453572,710631.3797520977,664219.9298428105,615423.9681848162,552017.3448165052,486025.14959492505,417300.2185433629,345688.738190251,271029.86300443497,205092.5582787156,135701.1026606561,62671.807007604046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.0,Latin America,553802.0209931645,391912.08691798843,256042.33915521402,122322.4191688474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.0,Mideast+Africa,1844464.766337048,1905156.556571153,1941250.3481423806,1976368.251894272,2010956.8467232378,2045371.70858652,2079904.4213971498,2090181.5509700135,2098942.882341813,2106477.5327376327,2113009.160028201,2118715.464356724,2076984.5883119104,2030970.1033078195,1980642.1395849646,1925948.0245607325,1866814.4535618331,1819707.9845437452,1767046.309479862,1708805.7072088672,1644940.191901963,1575382.7453082795,1303670.314524966,1012358.0745902638,700709.5865690438,367922.68185427244,13129.186524254575
175.0,All_5.0,OECD+EU,4447851.994881822,3821138.897764514,3301000.218193449,2774381.525502551,2237728.3268584525,1688044.204443457,1122714.0972536393,725791.0721428739,314729.2175146749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.25,Asia,9217292.050931081,8799346.695656708,8216367.060624319,7578264.968860816,6886760.340131446,6142596.640866628,5345787.566778155,4317806.601659827,3233943.70302133,2092048.1344451425,889649.305661462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.25,E. Europe+Russia,968383.7893453389,964429.7675852805,940069.4632578122,915015.1682399063,889169.0262729668,862436.2776786508,834723.5897564853,793731.8774749269,750300.5225696396,704372.3601737872,655866.5427861336,604683.3737595764,538286.8987270815,468949.0313168661,396501.15714211727,320765.5049764105,241554.83693842182,170428.87056642107,95353.5573239323,16111.378998977365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.25,Latin America,553802.0209931645,382368.8823806319,237019.3327903325,93745.00269757818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.25,Mideast+Africa,1844464.766337048,1907079.787117761,1945069.695676252,1982095.5547481694,2018635.2685742031,2055070.6961780991,2091716.3592860114,2102302.594599959,2111180.4982656217,2118679.641803426,2125053.839725928,2130503.827978894,2084969.0976173438,2034664.3130281153,1979551.2360998439,1919562.3753244195,1854604.2352060801,1799535.5351537156,1738318.2272575018,1670899.3442796962,1597199.7675743436,1517115.7181340982,1218729.3360590467,898161.0305401458,554489.3840786191,186713.50961270946,0.0
175.0,All_5.25,OECD+EU,4447851.994881822,3796871.7246308457,3251377.5136876535,2697966.641171333,2132778.9078319166,1552537.6312059094,954361.5000438578,527669.8385453233,85204.71023858874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.5,Asia,9217292.050931081,8777295.491922269,8167756.830517835,7498584.701448875,6771405.573704616,5986799.847199036,5144561.4412721805,4062400.248469934,2918057.558068727,1709017.2144761127,432386.2657025603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.5,E. Europe+Russia,968383.7893453389,964401.42518387,939925.4156095004,914660.9610463147,888502.6258450283,861347.4698723473,833093.2922832561,790793.5917031411,745782.3182336059,697993.2674709707,647332.6579155811,593684.6052353904,524192.97356679506,451379.1820286528,375049.8290127892,294999.5409194325,211010.70560823393,134422.45344856277,53343.44657972234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.5,Latin America,553802.0209931645,372825.6778432761,217951.08740912506,65031.50354726474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.5,Mideast+Africa,1844464.766337048,1909003.0176643692,1948898.126081785,1987850.1304213856,2026368.6014069605,2064862.274749321,2103669.4176224405,2114597.6212065746,2123623.290520891,2131115.8363106814,2137358.7777284044,2142575.5511653214,2093164.9767504402,2038465.3354248796,1978426.121453307,1912960.8077311765,1841951.1331462823,1778581.6876273116,1708406.3725075242,1631337.1485853735,1547255.4473305603,1456013.8831652724,1129443.9848788872,777837.8307778108,400058.7521399772,0.0,0.0
175.0,All_5.5,OECD+EU,4447851.994881822,3772604.551497178,3201636.80037209,2621187.877124499,2027078.960148712,1415737.4501308673,783997.5483814087,326704.8133555809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.75,Asia,9217292.050931081,8755244.288187819,8119031.273649543,7418525.906160863,6655227.82826678,5829519.287101371,4940936.943021435,3803336.5940135885,2596887.908517902,1318655.8016105858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.75,E. Europe+Russia,968383.7893453389,964373.0827824598,939781.0262111337,914305.0711613746,887831.4710962924,860248.2925556479,831443.5636302247,787813.2310332963,741188.5425128611,691492.0909067579,638614.8167165123,582422.090763004,509726.84283179586,433302.5472115704,352927.3976059862,268364.4496362089,179361.3631123897,97024.663162751,9606.44776223984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.75,Latin America,553802.0209931645,363282.47330591775,198837.60301159334,36181.598481145935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_5.75,Mideast+Africa,1844464.766337048,1910926.248210977,1952735.639358981,1993632.0436949665,2034157.1063908443,2074747.1056605927,2115764.9419992943,2127068.7069276897,2136274.200641239,2143790.0362392827,2149928.960839282,2154936.7493117186,2101577.300335192,2042375.9946838608,1977265.8076749397,1906136.5586920346,1828840.190281476,1756818.133844434,1677264.9464876293,1590050.9727995954,1495011.0776187077,1391946.5338111524,1035603.1571780076,651075.5323016344,236977.778963347,0.0,0.0
175.0,All_5.75,OECD+EU,4447851.994881822,3748337.378363504,3151778.0782467686,2544044.369039699,1920624.9141208774,1277634.421214553,611603.0638677552,122862.06162552256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_6.0,Asia,9217292.050931081,8733193.08445338,8070190.390019433,7338087.686011279,6538223.198825839,5670744.387475628,4734891.257765569,3540572.0996442903,2270359.187367988,920841.4328389918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_6.0,E. Europe+Russia,968383.7893453389,964344.7403810496,939636.2950627115,913947.4945976645,887155.5394677555,859138.6718369671,829774.2189604021,784790.2945812752,736518.1145523037,684866.7909515686,629709.502827579,570890.1518591298,494879.5919112387,414705.75930758816,330114.5289237973,240833.07337311894,146569.5739917258,58185.215134891565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_6.0,Latin America,553802.0209931645,353739.26876856264,179678.8795977371,7194.964262450594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,All_6.0,Mideast+Africa,1844464.766337048,1912849.4787575852,1956582.2355078382,1999441.359349952,2042001.0453148072,2084725.8534141602,2128004.287609315,2139717.947673643,2149136.2052196823,2156706.2177011454,2162769.459270894,2167593.654850213,2110211.252383308,2046399.1827130443,1976069.2807033178,1899082.6700452205,1815255.9815841746,1734215.6108185628,1644846.493292443,1546970.0362597564,1440366.5524125441,1324777.267844291,936986.0275072834,517546.0040214601,64784.10821061305,0.0,0.0
175.0,All_6.0,OECD+EU,4447851.994881822,3724070.2052298384,3101801.3473116783,2466535.252594556,1813413.1915914484,1138219.2605578066,437158.73127961345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.5,All_0.0,Asia,9217292.050931081,9262421.974080006,9210541.410880283,9165699.206437334,9125919.812859362,9089778.051272402,9056231.145230489,8909367.841605775,8771783.986554785,8641705.88183919,8517801.517347146,8399049.346272845,8341835.825358817,8285231.124858858,8229116.396668133,8173399.502917457,8118008.157101111,8017737.617911724,7918933.24309575,7821499.449046768,7725346.924351225,7630392.566658495,7514931.088093996,7400254.755774483,7286368.829864578,7173267.8525076285,7060938.8014801815
187.5,All_0.0,E. Europe+Russia,968383.7893453389,965024.9580148974,943015.5196095766,922071.879324918,902104.571782442,883033.069504085,864784.928836084,846554.8354519426,829509.7388683727,813451.997780402,798230.4932060783,783727.1024095868,762211.5366220523,741461.0205864611,721372.8803440781,701863.3018860072,682862.997652911,678716.6686342651,674902.7006243274,671379.4467990377,668112.0438181146,665071.0718591281,657067.1915802038,649676.2995764461,642835.7562780947,636491.2709632425,630595.542523684
187.5,All_0.0,Latin America,553802.0209931645,582776.1776651222,627002.2730244689,665791.1706174571,700137.152868843,730798.0520947143,758362.6601077153,790268.8556154604,818695.7832306122,844267.7717377399,867457.4793296307,888630.5377312696,914826.3600838938,938914.1490781922,961169.7313328566,981819.1980346477,1001050.1951628843,1027880.5582602384,1053056.7946586811,1076734.1625650504,1099048.1179814956,1120117.532377243,1125281.3132799456,1130249.0877531315,1135024.9028273034,1139614.1387436984,1144023.0285500851
187.5,All_0.0,Mideast+Africa,1844464.766337048,1866691.9456389928,1866770.8005139725,1867449.7240663674,1868523.0018287401,1869845.0720538525,1871311.8345964316,1881269.0654571734,1893044.3207475785,1906026.267216502,1919780.4372513096,1933993.980010352,1954752.7635416759,1975709.6710383745,1996590.6441875962,2017204.476367912,2037418.967665738,2095332.3922912322,2150966.2657362926,2204374.4487036555,2255626.4773302265,2304801.374517211,2344488.697181321,2382285.193059276,2418284.423248172,2452579.15528264,2485259.8502153717
187.5,All_0.0,OECD+EU,4447851.994881822,4306482.360437908,4268672.458258898,4227595.528291386,4184528.015848344,4140363.3567129564,4095732.079317566,4140513.4844507836,4176491.687672641,4205625.032993007,4229358.458925529,4248778.854128492,4236413.522439918,4224584.229978278,4213510.730501307,4203334.091321746,4194140.4404389397,4167745.6662011063,4143486.0444604903,4121289.686738005,4101075.775648443,4082758.9389944095,4057083.6260907804,4032097.011882676,4007758.8676476367,3984030.7941883523,3960876.4207359958
187.5,All_0.25,Asia,9217292.050931081,9236270.22539412,9155964.490651604,9080933.429448009,9009571.880161345,8940729.318065716,8873570.22374213,8689693.859476207,8514218.530133395,8345517.96362666,8182370.74797212,8023840.053033779,7930802.915846385,7838243.214148378,7746049.5714920955,7654135.62176279,7562433.582981533,7426482.702494482,7291846.832402522,7158433.602791674,7026156.767657027,6894936.118663564,6753283.392854588,6612392.893627036,6472262.683052903,6332881.365106624,6194230.988775654
187.5,All_0.25,E. Europe+Russia,968383.7893453389,964726.6618454462,942338.860959993,920942.4195392559,900453.177983054,880795.5343942998,861901.5775069296,842458.8659447478,824098.1907789081,806638.2770990436,789940.5006942571,773896.4894518834,750598.9628190682,728016.8331337494,706053.4880080837,684630.0350910267,663681.2340007037,657457.1247933573,651541.250860517,645894.2756486451,640483.2650746014,635280.4231103458,623871.3093375373,613041.6698249743,602731.371422935,592888.2846875647,583466.9819347053
