Dem_scenarios,Ren_scenarios,Region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
All_2.5,187.5,E. Europe+Russia,277853.67023821763,314042.94332916144,355025.671279777,397003.01558943914,440005.2968466898,484062.27942064026,529203.5328612608,588209.6483004919,648480.5722600648,710091.8678975727,773110.0684216141,837595.6808970666,906927.883815112,977777.7177511004,1050219.5172038015,1124322.1666782089,1200150.7393555369,1281419.4910572628,1364571.2506421348,1449674.5511366886,1536796.221390351,1626002.017003908,1733976.1851546501,1844415.6378904146,1957412.9142487815,2073058.7770673807,2191442.8543526484
All_2.75,187.5,Asia,4110455.5378154577,4831759.077419443,5646233.7160485145,6491770.334463376,7367652.140187348,8273520.442586772,9209276.74906649,10199486.859559294,11215572.54946751,12258545.955444638,13329372.854363577,14428993.313590674,15488241.878101492,16576285.537008416,17693974.877991512,18842172.168056384,20021754.515920695,21192228.170122582,22395085.891640067,23631187.472747415,24901421.18510993,26206703.61064146,27331868.312447086,28489493.815319113,29680244.502217025,30904832.600701235,32164014.53736307
All_2.75,187.5,Latin America,995978.1151765023,1139255.817224084,1258197.8426988784,1377143.9844158185,1496686.7100601944,1617292.3231182517,1739338.1217971554,1858880.7676642206,1982169.2102744598,2109204.8000891963,2240014.019470019,2374641.757973119,2511347.8682740084,2652280.3718186305,2797473.451881177,2946978.594624383,3100861.0954223955,3264893.013730213,3433616.5785172903,3607132.4376611137,3785548.4652692094,3968979.082267846,4216468.392176506,4470495.525364382,4731280.575443114,4999044.467421525,5274009.856465057
All_2.75,187.5,Mideast+Africa,245722.47244602663,294663.9069861732,350536.43394648645,408924.3086555409,469719.21144392487,532852.5293562674,598284.2742752,709834.6179112226,823864.6582191258,940572.9806821616,1060131.4438467924,1182693.9563210455,1361690.1997896035,1544302.4913535286,1730859.783784614,1921654.3014970908,2116951.63508869,2370111.51763089,2629125.3864002335,2894328.1171692885,3166036.46969596,3444553.971506085,3848854.3240491264,4262815.529477862,4686922.3264493,5121644.404784417,5567440.752464015
All_2.75,187.5,OECD+EU,3484255.9983094623,4014578.807163646,4504953.587120939,5002476.534223401,5508493.31239801,6024110.243481808,6550266.539103401,7010250.888257054,7484507.357576999,7973068.578387085,8476056.909722442,8993660.65530302,9541142.521903345,10105036.308524447,10685555.078661935,11282965.275316253,11897576.660864202,12508322.34899343,13136719.549161416,13783119.324320277,14447903.503861178,15131481.37141427,15854407.30312505,16597617.137939561,17361608.041469265,18146898.707308184,18954028.631155074
All_2.75,187.5,E. Europe+Russia,277853.67023821763,318092.2498497687,363324.65526382194,409762.1001080097,457444.76780082774,506412.2525720444,556704.026451401,621839.7496687999,688628.9171294953,757147.5574357064,827466.2464398728,899652.1865083951,977351.3083672767,1057004.6019055422,1138697.8796559554,1222512.9172832414,1308528.8943656147,1400815.5085530176,1495515.0990073022,1592713.62703104,1692496.3372362396,1794948.3445979704,1918543.1294144443,2045340.0986174762,2175456.874397332,2309010.483882832,2446117.985236526
All_3.0,187.5,Asia,4110455.5378154577,4893267.25169102,5775517.955656659,6694895.732541966,7650591.772798762,8642234.632218225,9669771.867368866,10759203.311161384,11880693.402269935,13035372.346151615,14224363.315669416,15448794.33657103,16634525.178570356,17855557.805651266,19113002.026656162,20407990.91899397,21741683.957054228,23070213.716023736,24438754.229519892,25848477.948943548,27300596.795154605,28796362.49612718,30099075.619962886,31442053.52342652,32826285.583835084,34252818.34801645,35722752.625740975
All_3.0,187.5,Latin America,995978.1151765023,1153758.5157698798,1287007.3393563726,1420234.375115711,1554163.9062987303,1689367.8842356515,1826310.9358399084,1960890.4237924844,2099718.4543921,2242865.5097745396,2390418.0334113585,2542474.8175194077,2697212.483879007,2856969.6986740404,3021826.1370896134,3191877.871677881,3367234.4687769483,3554217.092325368,3746951.9914685087,3945586.034613356,4150274.4574526087,4361180.333497637,4643363.546703012,4933803.334517798,5232785.981097495,5540601.506198122,5857544.5931777265
All_3.0,187.5,Mideast+Africa,245722.47244602663,298414.97127808933,358562.8173016264,421719.418263579,487757.8183960018,556599.4083200715,628200.5201615813,748788.1573423977,872722.5797966114,1000177.2695134404,1131313.1521191855,1266283.4680988942,1462468.7612761615,1663483.796910429,1869671.8393378991,2081347.2663668839,2298804.2014933773,2580143.003539477,2869046.784089891,3165900.003964533,3471074.3798674704,3784933.285569213,4238530.495810213,4704600.050361948,5183725.854609621,5676482.9535506,6183441.700901759
All_3.0,187.5,OECD+EU,3484255.9983094623,4065684.2966844286,4608105.445203872,5159002.410069397,5720035.747409429,6292578.175855886,6877802.11513463,7394951.884105504,7928363.6025008485,8478323.451935668,9045175.214579796,9629307.518343518,10247281.567660023,10884890.920359122,11542518.69818381,12220600.195361158,12919614.582710264,13616768.727840917,14335513.692489527,15076375.503060125,15839914.72462917,16626723.801222688,17459582.304116827,18317740.91162776,19201900.567945346,20112790.547429718,21051168.07684029
All_3.0,187.5,E. Europe+Russia,277853.67023821763,322141.556370376,371643.8560176206,422583.42394013796,475011.999814348,528980.8054175077,584541.1187123249,655964.4015206278,729466.9082891465,805128.1422793882,883025.8294530971,963237.0950455428,1049684.985248757,1138578.7683270064,1230019.5423406088,1324105.962505,1420935.4953057943,1524951.1707598637,1631988.6482247824,1742156.339573371,1855563.1719442604,1972319.1424913967,2112785.488070992,2257312.582358383,2406050.5508622,2559150.4632938737,2716764.9603712754
All_3.25,187.5,Asia,4110455.5378154577,4954775.425962596,5905116.373246845,6899009.573434293,7935599.163547757,9014546.001513172,10135889.55892783,11327130.599632021,12557211.370096635,13827430.09831243,15139119.574121805,16493650.550988663,17811825.209048476,19172638.176673725,20577517.946772885,22027931.11589556,23525385.639871687,25022564.87488022,26568511.956269026,28164786.835364126,29813003.90756852,31514833.04230813,33010985.021572065,34556557.88389691,36152948.02057159,37801622.51940964,39504117.18500801
All_3.25,187.5,Latin America,995978.1151765023,1168261.2143156754,1315886.846941347,1463534.451002347,1612061.1530588234,1762146.6153149812,1914345.674317583,2064396.5244920808,2219281.952386431,2379146.926744996,2544143.708709015,2714431.318150454,2888106.320967156,3067708.4922578842,3253370.7410937594,3445241.9234581715,3643484.5421503894,3854998.001615745,4073486.637246354,4299154.086556831,4532214.059125507,4772889.98206146,5092581.793052283,5422523.067394344,5763083.949728178,6114642.145349264,6477583.921082377
All_3.25,187.5,Mideast+Africa,245722.47244602663,302166.03557000525,366608.70584110485,434576.79105614586,505928.25373836636,580577.9620945614,658482.0387237696,788313.1310360577,922417.701635853,1060950.2293351088,1204066.9030748094,1351926.6660101633,1565974.241519253,1786187.4323987144,2012933.696909277,2246559.9085070225,2487399.571142341,2798491.4438695717,3119074.854237566,3449599.582995325,3790508.860554154,4142243.3332345593,4648583.513902606,5170615.9662818285,5709052.000293357,6264601.752410528,6837978.252075461
All_3.25,187.5,OECD+EU,3484255.9983094623,4116789.7862052084,4711507.976088956,5316289.967510149,5933124.16093012,6563665.284312123,7209336.849239815,7785296.303710817,8379825.503834844,8993484.940008927,9626862.45447338,10280571.402235236,10972527.691154175,11687793.653948784,12426953.407506784,13190643.820199504,13979548.041316915,14769108.040034464,15584806.957062665,16427385.130076827,17297623.312935613,18196340.76028092,19148694.704160355,20132211.5822767,21147848.46296973,22196600.243550956,23279499.743520923
All_3.25,187.5,E. Europe+Russia,277853.67023821763,326190.86289098306,379983.2735411737,435467.1385196781,492707.6153512914,551769.5373111691,612718.0975089945,690589.6496096203,771004.6749567309,854049.4902578748,939812.4416860341,1028384.2025019107,1123975.904397914,1222563.8088924605,1324268.6403786975,1429210.50131693,1537509.9538048864,1654002.4323597807,1774211.1363631182,1898272.773928171,2026326.1096817062,2158512.5027553127,2317185.118278139,2480911.5236763135,2649883.133382106,2824294.3048045407,3004342.9878719873
All_3.5,187.5,Asia,4110455.5378154577,5016283.600234167,6035028.968819062,7104114.256273401,8222684.362266968,9390480.807102565,10607684.61073631,11903368.855549332,13245293.439936846,14634979.8876496,16074028.705255803,17564114.618620038,19020903.072138857,20528548.419678323,22088865.370200872,23703725.545924228,25375061.07632587,27052035.582491472,28787763.853584725,30584280.08169078,32443692.839141734,34368187.050261684,36074785.10681169,37841464.6519642,39670126.259428926,41562760.06060056,43521444.94993856
All_3.5,187.5,Latin America,995978.1151765023,1182763.9128614697,1344836.3654537988,1507044.7210203544,1670380.4918932852,1835633.6489534192,2003452.6847425802,2169417.3187993104,2340889.2164795995,2518093.9028522614,2701256.093781589,2890602.213802124,3084152.788858547,3284660.2403102377,3492319.554051989,3707341.763659063,3929952.2738118907,4167660.0153341335,4413742.537286178,4668472.496035482,4932135.026426462,5205027.5961669665,5565232.109952773,5937981.892429264,6323751.739396619,6723028.997316074,7136314.69625605
All_3.5,187.5,Mideast+Africa,245722.47244602663,305917.0998619209,374674.099564921,447496.5781574758,524231.1581906634,604789.8817267722,689132.3892202382,828416.5075928435,972962.2901350403,1122911.8612584083,1278423.4821789926,1439668.8498015986,1672273.5548893863,1912508.5893098223,2160776.7051974707,2417468.9494693438,2682970.515560396,3025464.8352558212,3379609.3094426543,3745937.0963014336,4124982.0231849933,4517282.179257845,5080025.670409939,5662128.791134991,6264463.233936352,6887909.093768785,7533358.932509426
All_3.5,187.5,OECD+EU,3484255.9983094623,4167895.2757259854,4815161.17977618,5474341.055287392,6147766.066810468,6837390.686811322,7544909.709669804,8181352.968228798,8839004.497294288,9518722.588442065,10221364.76808499,10947796.783711009,11717349.75053421,12514367.388219437,13339670.09481943,14194133.76785198,15078685.246571934,15966965.745456409,16886596.551665813,17838578.035933375,18823959.48264679,19843838.044138767,20925914.39113715,22045956.53062992,23205239.53299494,24405089.21568333,25646882.875647515
All_3.5,187.5,E. Europe+Russia,277853.67023821763,330240.1694115899,388342.90783448046,448413.3952804831,510532.2383883699,574780.0553898837,641238.2747344483,725721.5986716823,813252.4700256312,903927.7019745578,997850.1121716759,1095127.9675098371,1200272.093514128,1309024.877835013,1421531.5854403835,1537938.9599653727,1658396.1504603315,1788151.3297080984,1922409.930375119,2061343.7100958156,2205128.409678863,2353944.2949112915,2532246.61851078,2716744.1283726883,2907679.849902799,3105302.3311589067,3309866.344944575
All_3.75,187.5,Asia,4110455.5378154577,5077791.774505748,6165255.742373327,7310212.180192351,8511857.443152264,9770065.433076471,11085212.20920368,12488019.18398689,13945108.632690182,15458286.204558473,17029484.401067212,18660750.010804076,20262536.638061598,21924335.346079886,23648423.27163018,25437158.08133372,27292982.176297758,29161474.726918597,31100040.63403194,33111288.193739492,35197926.121741705,37362766.796336204,39298002.89132173,41305651.22677299,43388230.85007377,45548375.91582807,47788836.42458746
All_3.75,187.5,Latin America,995978.1151765023,1197266.6114072665,1373855.8948937317,1550765.6941143654,1729123.969304147,1909834.142663612,2093642.3900643073,2275971.2333545866,2464570.1183541818,2659751.946300447,2861821.3489503204,3071080.2373866676,3285478.0156660043,3507992.4373739744,3738890.596228989,3978456.3958529904,4226989.524881147,4492642.035640935,4768261.020755263,5054202.283914986,5350837.376723409,5658553.707231409,6062475.684893405,6481572.827463101,6916448.879269231,7367726.580628352,7836049.011838732
All_3.75,187.5,Mideast+Africa,245722.47244602663,309668.1641538372,382758.9984730761,460478.9306918042,542667.174025797,629236.8664726889,720155.1568577065,869105.3234335332,1024368.7610977421,1186082.45908657,1354414.2011272288,1529556.205241856,1781435.0899269616,2042544.7921146175,2313335.758246942,2594256.3208145597,2885757.249626488,3261381.793671585,3651064.646263975,4055442.940620611,4475162.960808591,4910883.4390952,5533916.914339792,6180466.829144045,6851603.525744435,7548417.675332269,8272024.473624606
All_3.75,187.5,OECD+EU,3484255.9983094623,4219000.765246771,4919065.05626556,5633157.522142874,6363968.997116251,7113773.594119722,7884559.94876771,8583191.368599683,9306013.375887401,10054208.424167812,10828932.501458492,11631334.877155729,12482226.93321804,13365250.267786255,14281501.535691066,15232138.246830598,16218376.241097901,17212023.34781266,18242953.554793537,19312480.030154377,20421976.57566001,21572877.61798817,22795607.56388767,24064147.61664176,25380163.48131826,26745388.810427424,28161626.801561482
All_3.75,187.5,E. Europe+Russia,277853.67023821763,334289.47593219735,396722.758897542,461422.34565640724,528486.4944149662,598013.9745921261,670104.9864265907,761366.4128555107,856220.6712700143,954779.1136456194,1057163.2806823647,1163503.5226812148,1278622.6383802358,1398028.7262057564,1521897.1216075642,1650407.0791862442,1783742.5667512259,1927586.1755459837,2076820.8067153464,2231661.01896231,2392327.75497093,2559048.9138607904,2758498.3428490693,2965447.7296539024,3180203.756868673,3403081.93454175,3634407.3945096973
All_4.0,187.5,Asia,4110455.5378154577,5139299.948777327,6295796.69390962,7517305.744324155,8803128.504762677,10153326.39129241,11568527.942092145,13081183.671609206,14656828.022936733,16297617.400513355,18005887.066717878,19784131.19298871,21537520.872211374,23361071.360117078,25257607.755739532,27230065.05665316,29281493.320471957,31353829.181032352,33509003.27761369,35750312.312274955,38081186.87446948,40505196.38344461,42688518.87366344,44958434.38285395,47318214.020065516,49771277.84802147,52321197.616836615
All_4.0,187.5,Latin America,995978.1151765023,1211769.309953063,1402945.4352611413,1594697.879229001,1788293.6367426459,1984753.2789339498,2184925.289034897,2384076.873695612,2590354.892647225,2804167.2296307143,3025906.7626905013,3255959.931164348,3492210.901407035,3737876.672959089,3993307.7582582147,4258873.028887299,4534959.380364119,4830398.060321134,5137603.389436188,5457030.517270479,5789154.661360405,6134471.529023707,6585528.236928519,7054757.835952288,7542921.246523866,8050806.6287667155,8579231.041346096
All_4.0,187.5,Mideast+Africa,245722.47244602663,313419.22844575334,390863.40256556857,473523.99978336354,561236.9450699278,653920.623817104,751553.952916938,910386.6832928554,1076649.6811851645,1250482.6128754597,1432070.9055364865,1621635.8192481315,1893528.7381403644,2176395.9495974774,2470749.3822314264,2777109.3045670227,3096007.6507441485,3506571.893585196,3933870.654321967,4378668.411916704,4841748.812552573,5323917.770893311,6011366.971914183,6727024.127230693,7472202.384376762,8248250.039170435,9056555.03579376
